"Time","A2390506"
"and","EC corrected (uS/cm)"
"Date","Mean"
23/03/2009 00:00,""
24/03/2009 00:00,          -7
25/03/2009 00:00,          -1
26/03/2009 00:00,          -3
27/03/2009 00:00,         -23
28/03/2009 00:00,         -30
29/03/2009 00:00,         -24
30/03/2009 00:00,          -6
31/03/2009 00:00,         -14
01/04/2009 00:00,          -7
02/04/2009 00:00,           1
03/04/2009 00:00,          -1
04/04/2009 00:00,          -8
05/04/2009 00:00,          -4
06/04/2009 00:00,         -10
07/04/2009 00:00,          -6
08/04/2009 00:00,          -7
09/04/2009 00:00,         -13
10/04/2009 00:00,         -24
11/04/2009 00:00,         -18
12/04/2009 00:00,         -21
13/04/2009 00:00,         -20
14/04/2009 00:00,          -5
15/04/2009 00:00,          -4
16/04/2009 00:00,          -3
17/04/2009 00:00,          -5
18/04/2009 00:00,          -5
19/04/2009 00:00,          -6
20/04/2009 00:00,         -13
21/04/2009 00:00,         -14
22/04/2009 00:00,         -13
23/04/2009 00:00,          -3
24/04/2009 00:00,          -2
25/04/2009 00:00,          -7
26/04/2009 00:00,         -14
27/04/2009 00:00,         -13
28/04/2009 00:00,         -25
29/04/2009 00:00,         -22
30/04/2009 00:00,         -25
01/05/2009 00:00,         -15
02/05/2009 00:00,         -32
03/05/2009 00:00,         -14
04/05/2009 00:00,          -8
05/05/2009 00:00,         -15
06/05/2009 00:00,         -15
07/05/2009 00:00,         -10
08/05/2009 00:00,         -13
09/05/2009 00:00,         -14
10/05/2009 00:00,         -20
11/05/2009 00:00,         -30
12/05/2009 00:00,         -23
13/05/2009 00:00,         -10
14/05/2009 00:00,          -7
15/05/2009 00:00,          -7
16/05/2009 00:00,          -7
17/05/2009 00:00,          -8
18/05/2009 00:00,         -14
19/05/2009 00:00,         -19
20/05/2009 00:00,         -10
21/05/2009 00:00,         -19
22/05/2009 00:00,         -17
23/05/2009 00:00,          -3
24/05/2009 00:00,          -6
25/05/2009 00:00,          -8
26/05/2009 00:00,         -22
27/05/2009 00:00,         -24
28/05/2009 00:00,         -20
29/05/2009 00:00,         -28
30/05/2009 00:00,         -48
31/05/2009 00:00,         -32
01/06/2009 00:00,         -20
02/06/2009 00:00,         -13
03/06/2009 00:00,         -21
04/06/2009 00:00,         -29
05/06/2009 00:00,         -20
06/06/2009 00:00,         -23
07/06/2009 00:00,         -24
08/06/2009 00:00,         -20
09/06/2009 00:00,         -23
10/06/2009 00:00,         -29
11/06/2009 00:00,         -24
12/06/2009 00:00,         -29
13/06/2009 00:00,         -20
14/06/2009 00:00,         -20
15/06/2009 00:00,         -29
16/06/2009 00:00,         -35
17/06/2009 00:00,         -39
18/06/2009 00:00,         -39
19/06/2009 00:00,         -29
20/06/2009 00:00,         -18
21/06/2009 00:00,         -30
22/06/2009 00:00,         -21
23/06/2009 00:00,         -21
24/06/2009 00:00,         -26
25/06/2009 00:00,         -31
26/06/2009 00:00,         -27
27/06/2009 00:00,         -32
28/06/2009 00:00,         -19
29/06/2009 00:00,          -8
30/06/2009 00:00,         -13
01/07/2009 00:00,        6176
02/07/2009 00:00,        7294
03/07/2009 00:00,        6628
04/07/2009 00:00,        7024
05/07/2009 00:00,        8391
06/07/2009 00:00,        9682
07/07/2009 00:00,       10473
08/07/2009 00:00,       10850
09/07/2009 00:00,       11592
10/07/2009 00:00,       12183
11/07/2009 00:00,       11271
12/07/2009 00:00,       11351
13/07/2009 00:00,       10574
14/07/2009 00:00,        9230
15/07/2009 00:00,        9466
16/07/2009 00:00,        9495
17/07/2009 00:00,        9780
18/07/2009 00:00,       10374
19/07/2009 00:00,       10677
20/07/2009 00:00,       10978
21/07/2009 00:00,       11031
22/07/2009 00:00,       10828
23/07/2009 00:00,       10904
24/07/2009 00:00,       10120
25/07/2009 00:00,        9562
26/07/2009 00:00,        9888
27/07/2009 00:00,       10097
28/07/2009 00:00,       10263
29/07/2009 00:00,       10120
30/07/2009 00:00,        9789
31/07/2009 00:00,        9829
01/08/2009 00:00,        9706
02/08/2009 00:00,        9479
03/08/2009 00:00,        9642
04/08/2009 00:00,        9662
05/08/2009 00:00,        9943
06/08/2009 00:00,       10262
07/08/2009 00:00,       10404
08/08/2009 00:00,       10523
09/08/2009 00:00,       10657
10/08/2009 00:00,       10813
11/08/2009 00:00,       10980
12/08/2009 00:00,       10749
13/08/2009 00:00,       10641
14/08/2009 00:00,       10830
15/08/2009 00:00,       11165
16/08/2009 00:00,       11436
17/08/2009 00:00,       11609
18/08/2009 00:00,       11595
19/08/2009 00:00,       11364
20/08/2009 00:00,       10856
21/08/2009 00:00,       10484
22/08/2009 00:00,       10792
23/08/2009 00:00,       10989
24/08/2009 00:00,       10881
25/08/2009 00:00,       10612
26/08/2009 00:00,        8243
27/08/2009 00:00,        6486
28/08/2009 00:00,        6028
29/08/2009 00:00,        6250
30/08/2009 00:00,        6433
31/08/2009 00:00,        6108
01/09/2009 00:00,        5994
02/09/2009 00:00,        5898
03/09/2009 00:00,        6018
04/09/2009 00:00,        6831
05/09/2009 00:00,        7037
06/09/2009 00:00,        7126
07/09/2009 00:00,        7345
08/09/2009 00:00,        7515
09/09/2009 00:00,        7613
10/09/2009 00:00,        7827
11/09/2009 00:00,        8170
12/09/2009 00:00,        8554
13/09/2009 00:00,        8879
14/09/2009 00:00,        9195
15/09/2009 00:00,        9405
16/09/2009 00:00,        9685
17/09/2009 00:00,        9799
18/09/2009 00:00,        9640
19/09/2009 00:00,        7846
20/09/2009 00:00,        7526
21/09/2009 00:00,        7529
22/09/2009 00:00,        7386
23/09/2009 00:00,        6034
24/09/2009 00:00,        4966
25/09/2009 00:00,        5195
26/09/2009 00:00,        5605
27/09/2009 00:00,        5522
28/09/2009 00:00,        5314
29/09/2009 00:00,        5466
30/09/2009 00:00,        5721
01/10/2009 00:00,        6023
02/10/2009 00:00,        6424
03/10/2009 00:00,        6795
04/10/2009 00:00,        7145
05/10/2009 00:00,        7513
06/10/2009 00:00,        7776
07/10/2009 00:00,        8064
08/10/2009 00:00,        8691
09/10/2009 00:00,        9411
10/10/2009 00:00,        9769
11/10/2009 00:00,        9760
12/10/2009 00:00,       10056
13/10/2009 00:00,       10056
14/10/2009 00:00,       10260
15/10/2009 00:00,       10349
16/10/2009 00:00,        8887
17/10/2009 00:00,        8014
18/10/2009 00:00,        8022
19/10/2009 00:00,        8294
20/10/2009 00:00,        8693
21/10/2009 00:00,        9264
22/10/2009 00:00,        9750
23/10/2009 00:00,       10204
24/10/2009 00:00,       10724
25/10/2009 00:00,       11171
26/10/2009 00:00,       11598
27/10/2009 00:00,       11913
28/10/2009 00:00,       12205
29/10/2009 00:00,       12556
30/10/2009 00:00,       12961
31/10/2009 00:00,       13291
01/11/2009 00:00,       13520
02/11/2009 00:00,       13833
03/11/2009 00:00,       14092
04/11/2009 00:00,       13871
05/11/2009 00:00,       13799
06/11/2009 00:00,       13795
07/11/2009 00:00,       13817
08/11/2009 00:00,       13857
09/11/2009 00:00,       14197
10/11/2009 00:00,       14641
11/11/2009 00:00,       14979
12/11/2009 00:00,       15328
13/11/2009 00:00,       15682
14/11/2009 00:00,       16304
15/11/2009 00:00,       16652
16/11/2009 00:00,       16921
17/11/2009 00:00,       17177
18/11/2009 00:00,       17343
19/11/2009 00:00,       17193
20/11/2009 00:00,       17223
21/11/2009 00:00,       16782
22/11/2009 00:00,       16409
23/11/2009 00:00,       16308
24/11/2009 00:00,       16589
25/11/2009 00:00,       16811
26/11/2009 00:00,       16789
27/11/2009 00:00,       16767
28/11/2009 00:00,       16140
29/11/2009 00:00,       15546
30/11/2009 00:00,       15579
