"Time","A4261269"
"and","EC corrected (uS/cm)"
"Date","Mean"
29/06/2016 00:00,""
30/06/2016 00:00,        2073
01/07/2016 00:00,        2070
02/07/2016 00:00,        2085
03/07/2016 00:00,        1925
04/07/2016 00:00,        1630
05/07/2016 00:00,         504
06/07/2016 00:00,         624
07/07/2016 00:00,         765
08/07/2016 00:00,        1308
09/07/2016 00:00,        1489
10/07/2016 00:00,        1722
11/07/2016 00:00,        1654
12/07/2016 00:00,         853
13/07/2016 00:00,         892
14/07/2016 00:00,        1227
15/07/2016 00:00,        1581
16/07/2016 00:00,        1747
17/07/2016 00:00,        1682
18/07/2016 00:00,        1440
19/07/2016 00:00,        1328
20/07/2016 00:00,        1257
21/07/2016 00:00,        1286
22/07/2016 00:00,        1405
23/07/2016 00:00,         858
24/07/2016 00:00,         883
25/07/2016 00:00,         607
26/07/2016 00:00,         641
27/07/2016 00:00,         620
28/07/2016 00:00,         760
29/07/2016 00:00,         870
30/07/2016 00:00,         957
31/07/2016 00:00,        1009
01/08/2016 00:00,         884
02/08/2016 00:00,         799
03/08/2016 00:00,         865
04/08/2016 00:00,         935
05/08/2016 00:00,        1012
06/08/2016 00:00,        1094
07/08/2016 00:00,        1228
08/08/2016 00:00,        1264
09/08/2016 00:00,        1305
10/08/2016 00:00,        1269
11/08/2016 00:00,        1284
12/08/2016 00:00,        1396
13/08/2016 00:00,        1505
14/08/2016 00:00,        1525
15/08/2016 00:00,        1464
16/08/2016 00:00,        1425
17/08/2016 00:00,        1411
18/08/2016 00:00,        1443
19/08/2016 00:00,        1447
20/08/2016 00:00,        1310
21/08/2016 00:00,        1299
22/08/2016 00:00,        1324
23/08/2016 00:00,        1367
24/08/2016 00:00,        1413
25/08/2016 00:00,        1455
26/08/2016 00:00,        1498
27/08/2016 00:00,        1525
28/08/2016 00:00,        1561
29/08/2016 00:00,        1594
30/08/2016 00:00,        1582
31/08/2016 00:00,        1600
01/09/2016 00:00,        1473
02/09/2016 00:00,        1455
03/09/2016 00:00,        1465
04/09/2016 00:00,        1506
05/09/2016 00:00,        1562
06/09/2016 00:00,        1577
07/09/2016 00:00,        1592
08/09/2016 00:00,        1475
09/09/2016 00:00,        1264
10/09/2016 00:00,        1482
11/09/2016 00:00,        1413
12/09/2016 00:00,        1274
13/09/2016 00:00,         852
14/09/2016 00:00,         521
15/09/2016 00:00,         516
16/09/2016 00:00,         912
17/09/2016 00:00,        2135
18/09/2016 00:00,        2175
19/09/2016 00:00,        2166
20/09/2016 00:00,        1918
21/09/2016 00:00,        1696
22/09/2016 00:00,        1924
23/09/2016 00:00,        2225
24/09/2016 00:00,        2287
25/09/2016 00:00,        2249
26/09/2016 00:00,        2308
27/09/2016 00:00,        2369
28/09/2016 00:00,        1935
29/09/2016 00:00,         478
30/09/2016 00:00,         622
01/10/2016 00:00,        1027
02/10/2016 00:00,        1962
03/10/2016 00:00,        1224
04/10/2016 00:00,         877
05/10/2016 00:00,        1294
06/10/2016 00:00,        2014
07/10/2016 00:00,        2332
08/10/2016 00:00,        2389
09/10/2016 00:00,        2391
10/10/2016 00:00,        2395
11/10/2016 00:00,        2403
12/10/2016 00:00,        2406
13/10/2016 00:00,        2407
14/10/2016 00:00,        2408
15/10/2016 00:00,        2403
16/10/2016 00:00,        2244
17/10/2016 00:00,        2123
18/10/2016 00:00,        1347
19/10/2016 00:00,        1029
20/10/2016 00:00,        1733
21/10/2016 00:00,        1522
22/10/2016 00:00,        1967
23/10/2016 00:00,        2336
24/10/2016 00:00,        2398
25/10/2016 00:00,        2401
26/10/2016 00:00,        2400
27/10/2016 00:00,        2402
28/10/2016 00:00,        2403
29/10/2016 00:00,        2401
30/10/2016 00:00,        2400
31/10/2016 00:00,        2403
01/11/2016 00:00,        2402
02/11/2016 00:00,        2405
03/11/2016 00:00,        2405
04/11/2016 00:00,        2402
05/11/2016 00:00,        2404
06/11/2016 00:00,        2404
07/11/2016 00:00,        2405
08/11/2016 00:00,        2407
09/11/2016 00:00,        2407
10/11/2016 00:00,        2407
11/11/2016 00:00,        2404
12/11/2016 00:00,        2401
13/11/2016 00:00,        2376
14/11/2016 00:00,        2388
15/11/2016 00:00,        2399
16/11/2016 00:00,        2404
17/11/2016 00:00,        2404
18/11/2016 00:00,        2406
19/11/2016 00:00,        2409
20/11/2016 00:00,        2408
21/11/2016 00:00,        2406
22/11/2016 00:00,        2409
23/11/2016 00:00,        2412
24/11/2016 00:00,        2411
25/11/2016 00:00,        2409
26/11/2016 00:00,        2408
27/11/2016 00:00,        2407
28/11/2016 00:00,        2407
29/11/2016 00:00,        2404
30/11/2016 00:00,        2405
01/12/2016 00:00,        2406
02/12/2016 00:00,        2375
03/12/2016 00:00,        2336
04/12/2016 00:00,        2332
05/12/2016 00:00,        2279
06/12/2016 00:00,        2046
07/12/2016 00:00,        1834
08/12/2016 00:00,        1683
09/12/2016 00:00,        1642
10/12/2016 00:00,        1612
11/12/2016 00:00,        1577
12/12/2016 00:00,        1553
13/12/2016 00:00,        1544
14/12/2016 00:00,        1550
15/12/2016 00:00,        1547
16/12/2016 00:00,        1538
17/12/2016 00:00,        1539
18/12/2016 00:00,        1537
19/12/2016 00:00,        1540
20/12/2016 00:00,        1549
21/12/2016 00:00,        1553
22/12/2016 00:00,        1559
23/12/2016 00:00,        1554
24/12/2016 00:00,        1550
25/12/2016 00:00,        1540
26/12/2016 00:00,        1537
27/12/2016 00:00,        1565
28/12/2016 00:00,        1058
29/12/2016 00:00,        1179
30/12/2016 00:00,        1359
31/12/2016 00:00,        1474
01/01/2017 00:00,        1531
02/01/2017 00:00,        1626
03/01/2017 00:00,        1752
04/01/2017 00:00,        1857
05/01/2017 00:00,        1952
06/01/2017 00:00,        2047
07/01/2017 00:00,        2105
08/01/2017 00:00,        2148
09/01/2017 00:00,        2203
10/01/2017 00:00,        2274
11/01/2017 00:00,        2327
12/01/2017 00:00,        2350
13/01/2017 00:00,        2372
14/01/2017 00:00,        2378
15/01/2017 00:00,        2378
16/01/2017 00:00,        2419
17/01/2017 00:00,        2449
18/01/2017 00:00,        2462
19/01/2017 00:00,        2478
20/01/2017 00:00,        2343
21/01/2017 00:00,        2209
22/01/2017 00:00,        2211
23/01/2017 00:00,        2260
24/01/2017 00:00,        2314
25/01/2017 00:00,        2265
26/01/2017 00:00,        2259
27/01/2017 00:00,        2324
28/01/2017 00:00,        2368
29/01/2017 00:00,        2396
30/01/2017 00:00,        2394
31/01/2017 00:00,        2429
01/02/2017 00:00,        2456
02/02/2017 00:00,        2465
03/02/2017 00:00,        2460
04/02/2017 00:00,        2429
05/02/2017 00:00,        2420
06/02/2017 00:00,        2439
07/02/2017 00:00,        2331
08/02/2017 00:00,        2289
09/02/2017 00:00,        2315
10/02/2017 00:00,        2391
11/02/2017 00:00,        2469
12/02/2017 00:00,        2537
13/02/2017 00:00,        2559
14/02/2017 00:00,        2588
15/02/2017 00:00,        2619
16/02/2017 00:00,        2587
17/02/2017 00:00,        2573
18/02/2017 00:00,        2574
19/02/2017 00:00,        2605
20/02/2017 00:00,        2642
21/02/2017 00:00,        2625
22/02/2017 00:00,        2576
23/02/2017 00:00,        2520
24/02/2017 00:00,        2482
25/02/2017 00:00,        2462
26/02/2017 00:00,        2464
27/02/2017 00:00,        2475
28/02/2017 00:00,        2488
01/03/2017 00:00,        2494
02/03/2017 00:00,        2494
03/03/2017 00:00,        2495
04/03/2017 00:00,        2495
05/03/2017 00:00,        2495
06/03/2017 00:00,        2499
07/03/2017 00:00,        2525
08/03/2017 00:00,        2587
09/03/2017 00:00,        2671
10/03/2017 00:00,        2657
